date,open,high,low,adjClose,value,volume,count,close,jdate
2020-05-03,10520.0,10552.0,10520.0,10529.0,6595196201,626401,105,10537.0,1399-02-14
2020-05-04,10561.0,10584.0,10533.0,10573.0,49231328240,4656288,122,10584.0,1399-02-15
2020-05-05,10601.0,10611.0,10556.0,10584.0,12918744221,1220606,85,10591.0,1399-02-16
2020-05-06,10592.0,10990.0,10578.0,10598.0,21413066924,2020498,100,10590.0,1399-02-17
2020-05-09,10611.0,10700.0,10611.0,10649.0,9085278521,853120,85,10697.0,1399-02-20
2020-05-10,10668.0,10770.0,10650.0,10682.0,75695618830,7086210,206,10699.0,1399-02-21
2020-05-11,10770.0,10840.0,10702.0,10724.0,238534885305,22242446,861,10715.0,1399-02-22
2020-05-12,10716.0,10800.0,10704.0,10710.0,137332841827,12823099,417,10708.0,1399-02-23
2020-05-13,10710.0,10811.0,10710.0,10739.0,39537129738,3681551,176,10730.0,1399-02-24
2020-05-16,10711.0,10799.0,10706.0,10711.0,44432680980,4148349,158,10740.0,1399-02-27
2020-05-17,10714.0,10750.0,10700.0,10714.0,29824856915,2783652,108,10747.0,1399-02-28
2020-05-18,10747.0,10812.0,10726.0,10798.0,44052894403,4079801,139,10812.0,1399-02-29
2020-05-19,10722.0,11000.0,10722.0,10866.0,4790313427,440854,77,10888.0,1399-02-30
2020-05-20,10850.0,10999.0,10820.0,10888.0,21903073100,2011618,129,10820.0,1399-02-31
2020-05-23,10807.0,10827.0,10751.0,10816.0,687320237,63545,42,10827.0,1399-03-03
2020-05-26,10814.0,10827.0,10710.0,10745.0,5587813960,520062,76,10744.0,1399-03-06
2020-05-27,10720.0,10806.0,10690.0,10707.0,19608018449,1831343,195,10701.0,1399-03-07
2020-05-30,10716.0,10797.0,10716.0,10758.0,3938981069,366132,76,10781.0,1399-03-10
2020-05-31,10770.0,10850.0,10700.0,10756.0,9822190496,913201,70,10702.0,1399-03-11
2020-06-01,10849.0,10849.0,10750.0,10766.0,9282773713,862232,74,10780.0,1399-03-12
2020-06-02,10780.0,10840.0,10751.0,10779.0,6743491139,625614,63,10799.0,1399-03-13
2020-06-06,10750.0,10790.0,10666.0,10721.0,14867427518,1386708,167,10700.0,1399-03-17
2020-06-07,10800.0,10879.0,10800.0,10870.0,139152408879,12801001,354,10870.0,1399-03-18
2020-06-08,10887.0,10905.0,10860.0,10891.0,825637235,75811,54,10901.0,1399-03-19
2020-06-09,10920.0,10999.0,10901.0,10918.0,24045274575,2202331,100,10979.0,1399-03-20
2020-06-10,10933.0,10970.0,10913.0,10949.0,4389336839,400891,61,10945.0,1399-03-21
2020-06-13,10950.0,10980.0,10940.0,10950.0,1988254670,181585,80,10960.0,1399-03-24
2020-06-14,10970.0,11000.0,10960.0,10970.0,1304805560,118947,40,10980.0,1399-03-25
2020-06-15,11000.0,11000.0,10960.0,10980.0,123446976200,11243215,261,10980.0,1399-03-26
2020-06-16,11220.0,11220.0,10960.0,10990.0,1785672650,162465,38,11000.0,1399-03-27
2020-06-20,11060.0,11080.0,10960.0,11010.0,2673277660,242850,56,10980.0,1399-03-31
2020-06-21,11100.0,11100.0,10910.0,10950.0,4570934560,417354,44,10950.0,1399-04-01
2020-06-22,11000.0,11090.0,10900.0,11020.0,35739149080,3242577,131,10940.0,1399-04-02
2020-06-23,11030.0,11040.0,10900.0,10980.0,3559773520,324084,47,10970.0,1399-04-03
2020-06-24,10900.0,11030.0,10800.0,10980.0,5727387040,521522,49,11030.0,1399-04-04
2020-06-27,11110.0,11120.0,11010.0,11080.0,2930295890,264469,34,11010.0,1399-04-07
2020-06-28,11160.0,11170.0,10900.0,11070.0,2621757760,236790,49,11030.0,1399-04-08
2020-06-29,11180.0,11180.0,11000.0,11070.0,4342668890,392358,61,11100.0,1399-04-09
2020-06-30,11140.0,11140.0,11070.0,11110.0,4106801710,369537,70,11140.0,1399-04-10
2020-07-01,11200.0,11250.0,11090.0,11190.0,125128639590,11181571,283,11120.0,1399-04-11
2020-07-04,11300.0,11300.0,11220.0,11240.0,965459740,85874,38,11230.0,1399-04-14
2020-07-05,11250.0,11250.0,10800.0,11160.0,8444897470,756667,98,11160.0,1399-04-15
2020-07-06,11290.0,11350.0,11150.0,11310.0,7817373370,691479,84,11340.0,1399-04-16
2020-07-07,11350.0,11350.0,11250.0,11310.0,35882879500,3172610,95,11310.0,1399-04-17
2020-07-08,11350.0,11370.0,11300.0,11350.0,6471301140,569982,39,11370.0,1399-04-18
2020-07-11,11370.0,11450.0,11300.0,11400.0,91395802800,8020147,203,11440.0,1399-04-21
2020-07-12,11440.0,11450.0,11400.0,11420.0,17094813530,1497197,71,11400.0,1399-04-22
2020-07-13,11500.0,11500.0,11360.0,11420.0,7730628120,676934,50,11400.0,1399-04-23
2020-07-14,11500.0,11500.0,11400.0,11410.0,2016713050,176722,47,11470.0,1399-04-24
2020-07-15,11460.0,11460.0,11390.0,11430.0,2695563710,235892,41,11450.0,1399-04-25
2020-07-18,11450.0,11450.0,11360.0,11420.0,2130669720,186596,59,11380.0,1399-04-28
2020-07-19,11410.0,11420.0,11360.0,11390.0,2141428010,187990,40,11370.0,1399-04-29
2020-07-20,11470.0,11520.0,11470.0,11500.0,11098490980,965387,66,11520.0,1399-04-30
2020-07-21,11530.0,11530.0,11510.0,11520.0,2616160100,227072,50,11530.0,1399-04-31
2020-07-22,11520.0,11520.0,11490.0,11510.0,81181582920,7053081,94,11520.0,1399-05-01
2020-07-25,11510.0,11540.0,11510.0,11530.0,7734260520,670872,39,11510.0,1399-05-04
2020-07-26,11530.0,11530.0,11450.0,11520.0,952148580,82680,38,11510.0,1399-05-05
2020-07-27,11530.0,11550.0,11530.0,11540.0,70461182690,6106054,103,11530.0,1399-05-06
2020-07-28,11530.0,11590.0,11500.0,11530.0,50311396650,4363432,139,11550.0,1399-05-07
2020-07-29,11640.0,11640.0,11550.0,11610.0,843480240,72644,45,11630.0,1399-05-08
2020-08-01,11610.0,11630.0,11590.0,11610.0,3114752210,268200,49,11630.0,1399-05-11
2020-08-02,11620.0,12290.0,11600.0,11640.0,350848337010,30141407,625,12290.0,1399-05-12
2020-08-03,11640.0,11640.0,11600.0,11620.0,4918683470,423469,61,11610.0,1399-05-13
2020-08-04,11620.0,11650.0,11620.0,11620.0,8127805680,699395,57,11640.0,1399-05-14
2020-08-05,11650.0,11650.0,10620.0,11630.0,29310172780,2521296,107,11620.0,1399-05-15
2020-08-09,11650.0,11680.0,11650.0,11660.0,2030665460,174133,57,11670.0,1399-05-19
2020-08-10,11690.0,11690.0,11660.0,11680.0,25283156210,2164679,82,11680.0,1399-05-20
2020-08-11,11670.0,11690.0,11670.0,11680.0,969517810,83022,31,11670.0,1399-05-21
2020-08-12,11680.0,11680.0,11650.0,11680.0,1286072470,110128,19,11680.0,1399-05-22
2020-08-15,11560.0,11670.0,11560.0,11650.0,1476205490,126707,22,11650.0,1399-05-25
2020-08-16,11600.0,11660.0,11600.0,11650.0,1219110530,104646,29,11650.0,1399-05-26
2020-08-17,11610.0,11640.0,11610.0,11640.0,727466250,62511,12,11620.0,1399-05-27
2020-08-18,12100.0,12100.0,11570.0,11640.0,128828504230,11067988,249,11680.0,1399-05-28
2020-08-19,11630.0,11990.0,11610.0,11650.0,16270934950,1397036,70,11770.0,1399-05-29
2020-08-22,11640.0,11640.0,11630.0,11640.0,1041878330,89510,23,11640.0,1399-06-01
2020-08-23,11610.0,11640.0,10540.0,11570.0,5893617410,509468,31,11590.0,1399-06-02
2020-08-24,10420.0,11610.0,10420.0,11360.0,33814974640,2976030,99,11580.0,1399-06-03
2020-08-25,11590.0,11650.0,11590.0,11600.0,2953995840,254555,28,11630.0,1399-06-04
2020-08-26,11630.0,11660.0,11630.0,11650.0,4169291210,357981,57,11630.0,1399-06-05
2020-08-31,11680.0,11680.0,11640.0,11670.0,3701661350,317292,35,11640.0,1399-06-10
2020-09-01,11660.0,11670.0,11640.0,11660.0,4995781560,428306,38,11670.0,1399-06-11
2020-09-02,11660.0,11660.0,11630.0,11640.0,1739881890,149515,21,11640.0,1399-06-12
2020-09-05,11670.0,11680.0,11640.0,11670.0,227471620,19491,14,11670.0,1399-06-15
2020-09-06,11680.0,11740.0,11680.0,11710.0,34679427700,2962087,84,11730.0,1399-06-16
2020-09-07,11690.0,11690.0,11660.0,11670.0,583224600,49978,26,11690.0,1399-06-17
2020-09-08,11670.0,11670.0,11640.0,11640.0,61071942740,5246389,120,11640.0,1399-06-18
2020-09-09,11640.0,11660.0,11550.0,11570.0,28471847700,2460813,84,11580.0,1399-06-19
2020-09-12,11650.0,11680.0,11030.0,11660.0,12103135990,1038320,68,11680.0,1399-06-22
2020-09-13,11680.0,11680.0,11650.0,11660.0,9376543050,803998,43,11650.0,1399-06-23
2020-09-14,11640.0,11690.0,11640.0,11680.0,19809421220,1695650,68,11670.0,1399-06-24
2020-09-15,11680.0,11700.0,11680.0,11690.0,27435988620,2347240,68,11690.0,1399-06-25
2020-09-16,11690.0,11720.0,11690.0,11700.0,11372870800,972435,49,11720.0,1399-06-26
2020-09-19,11710.0,11710.0,11620.0,11690.0,19887921960,1701162,76,11700.0,1399-06-29
2020-09-20,11690.0,11710.0,11650.0,11690.0,16994609000,1453348,68,11710.0,1399-06-30
2020-09-21,11700.0,11770.0,11700.0,11710.0,249397334500,21295962,457,11730.0,1399-06-31
2020-09-22,11730.0,11730.0,11700.0,11700.0,176242409240,15063397,215,11730.0,1399-07-01
2020-09-23,11740.0,11750.0,11710.0,11740.0,279874700,23840,22,11750.0,1399-07-02
2020-09-26,12300.0,12300.0,11730.0,11850.0,950922510,80260,41,11750.0,1399-07-05
2020-09-27,11730.0,11750.0,11620.0,11710.0,2019955680,172504,49,11700.0,1399-07-06
2020-09-28,11720.0,11740.0,11720.0,11730.0,1693223200,144407,31,11720.0,1399-07-07
2020-09-29,11730.0,11740.0,11720.0,11720.0,5464001720,466077,28,11720.0,1399-07-08
2020-09-30,11750.0,11750.0,11730.0,11730.0,9891405900,843209,28,11750.0,1399-07-09
2020-10-03,11800.0,11810.0,11760.0,11770.0,5347077380,454466,38,11800.0,1399-07-12
2020-10-04,11830.0,11830.0,11770.0,11780.0,24205882540,2054700,67,11780.0,1399-07-13
2020-10-05,11810.0,11830.0,11780.0,11800.0,4250930960,360401,37,11780.0,1399-07-14
2020-10-06,11820.0,11830.0,11780.0,11820.0,1729625550,146377,35,11830.0,1399-07-15
2020-10-07,12280.0,12280.0,11830.0,11850.0,1707647180,144125,27,11860.0,1399-07-16
2020-10-10,11870.0,11870.0,11840.0,11860.0,861900610,72673,21,11870.0,1399-07-19
2020-10-11,11840.0,11860.0,11840.0,11840.0,2101122360,177434,19,11860.0,1399-07-20
2020-10-12,11860.0,11880.0,11860.0,11860.0,2532070690,213482,31,11860.0,1399-07-21
2020-10-13,11870.0,11880.0,11860.0,11870.0,1301224910,109652,20,11860.0,1399-07-22
2020-10-14,11870.0,11890.0,11870.0,11890.0,3363076290,282873,24,11880.0,1399-07-23
2020-10-18,11880.0,11880.0,11870.0,11880.0,4897820320,412315,22,11880.0,1399-07-27
2020-10-19,11880.0,11910.0,11880.0,11900.0,32949455510,2769760,57,11880.0,1399-07-28
2020-10-20,11890.0,11890.0,10870.0,11890.0,48573508140,4086286,76,11870.0,1399-07-29
2020-10-21,11900.0,11930.0,11880.0,11880.0,172247738700,14497463,297,11880.0,1399-07-30
2020-10-24,11880.0,11890.0,11860.0,11870.0,188328250,15871,13,11860.0,1399-08-03
2020-10-26,11870.0,11900.0,10790.0,11870.0,6050842020,509846,20,11870.0,1399-08-05
2020-10-27,11880.0,11910.0,11860.0,11880.0,3346647840,281605,33,11870.0,1399-08-06
2020-10-28,11880.0,11880.0,11860.0,11860.0,157904238300,13313809,284,11870.0,1399-08-07
2020-10-31,11900.0,11909.0,11880.0,11885.0,3777057245,317788,39,11880.0,1399-08-10
2020-11-01,11930.0,11940.0,11920.0,11935.0,2217842684,185822,55,11930.0,1399-08-11
2020-11-02,11930.0,11940.0,11910.0,11931.0,711218400,59612,24,11910.0,1399-08-12
2020-11-04,11930.0,11950.0,11930.0,11931.0,554534664,46479,22,11932.0,1399-08-14
2020-11-07,11980.0,11980.0,11950.0,11962.0,1645706862,137575,46,11980.0,1399-08-17
2020-11-08,11980.0,11980.0,11941.0,11951.0,1575159268,131803,35,11942.0,1399-08-18
2020-11-09,11930.0,11950.0,11900.0,11909.0,64104750048,5383040,134,11925.0,1399-08-19
2020-11-10,11949.0,11950.0,11425.0,11918.0,6681388151,560630,44,11940.0,1399-08-20
2020-11-11,11940.0,11960.0,11940.0,11950.0,24813827250,2076461,80,11960.0,1399-08-21
2020-11-14,11970.0,11970.0,11924.0,11955.0,25683534471,2148347,66,11960.0,1399-08-24
2020-11-15,12009.0,12010.0,11960.0,11973.0,25055693202,2092747,75,11960.0,1399-08-25
2020-11-16,12015.0,12025.0,11973.0,12016.0,8547229256,711300,44,11973.0,1399-08-26
2020-11-17,12035.0,12038.0,12021.0,12033.0,2002923546,166453,25,12038.0,1399-08-27
2020-11-18,12048.0,12070.0,12034.0,12049.0,8737940342,725193,78,12069.0,1399-08-28
2020-11-21,12082.0,12093.0,12069.0,12077.0,10196974399,844313,55,12081.0,1399-09-01
2020-11-22,12083.0,12083.0,12060.0,12066.0,3434316093,284628,55,12075.0,1399-09-02
2020-11-23,12105.0,12110.0,12090.0,12100.0,13925432975,1150856,56,12110.0,1399-09-03
2020-11-24,12110.0,12128.0,12095.0,12115.0,188228147813,15537052,352,12118.0,1399-09-04
2020-11-25,12120.0,12140.0,12120.0,12131.0,11197349417,923055,73,12140.0,1399-09-05
2020-11-28,11720.0,12155.0,11720.0,12142.0,7682057532,632691,66,12155.0,1399-09-08
2020-11-29,12160.0,12195.0,12158.0,12187.0,2802515027,229957,53,12194.0,1399-09-09
2020-11-30,12225.0,12225.0,12210.0,12221.0,6577191911,538195,78,12225.0,1399-09-10
2020-12-01,12224.0,12230.0,12224.0,12230.0,6877175163,562338,66,12230.0,1399-09-11
2020-12-02,12230.0,12241.0,12210.0,12227.0,61356540811,5017983,168,12210.0,1399-09-12
2020-12-05,12257.0,12259.0,12210.0,12240.0,16260387399,1328432,109,12212.0,1399-09-15
2020-12-06,12260.0,12270.0,12242.0,12251.0,9197549088,750740,72,12250.0,1399-09-16
2020-12-07,12260.0,12270.0,12255.0,12258.0,8772912492,715669,72,12255.0,1399-09-17
2020-12-08,12255.0,12270.0,12255.0,12258.0,5731031768,467523,76,12270.0,1399-09-18
2020-12-09,12258.0,12262.0,12258.0,12258.0,6438481898,525228,43,12258.0,1399-09-19
2020-12-12,12274.0,12295.0,12274.0,12283.0,20799438517,1693366,81,12282.0,1399-09-22
2020-12-13,12285.0,12300.0,12284.0,12298.0,208563692905,16959417,364,12286.0,1399-09-23
2020-12-14,12305.0,12305.0,12290.0,12299.0,67710684475,5505528,155,12290.0,1399-09-24
2020-12-15,12290.0,12304.0,12289.0,12303.0,2026686461,164737,32,12303.0,1399-09-25
2020-12-16,12303.0,12303.0,12285.0,12294.0,8245227814,670660,38,12296.0,1399-09-26
2020-12-19,12303.0,12350.0,12300.0,12311.0,356469833096,28955482,532,12320.0,1399-09-29
2020-12-20,12324.0,12324.0,12308.0,12308.0,255701103010,20775044,483,12308.0,1399-09-30
2020-12-21,12310.0,12330.0,12310.0,12316.0,1468307879,119219,23,12317.0,1399-10-01
2020-12-22,12330.0,12330.0,12313.0,12329.0,6255195570,507366,69,12330.0,1399-10-02
2020-12-23,12317.0,12337.0,12317.0,12336.0,13014238457,1054975,48,12337.0,1399-10-03
2020-12-26,12344.0,12345.0,12326.0,12343.0,4324173640,350344,45,12345.0,1399-10-06
2020-12-27,12354.0,12354.0,12345.0,12347.0,120093973332,9726446,222,12346.0,1399-10-07
2020-12-28,12350.0,12430.0,12340.0,12348.0,195766018038,15854005,325,12350.0,1399-10-08
2020-12-29,12357.0,12369.0,12341.0,12366.0,50067379072,4048877,119,12368.0,1399-10-09
2020-12-30,12360.0,12377.0,12340.0,12352.0,310980285405,25176462,564,12374.0,1399-10-10
2021-01-02,12374.0,12390.0,12370.0,12382.0,41909652138,3384789,101,12390.0,1399-10-13
2021-01-03,12370.0,12400.0,12370.0,12391.0,9181589278,741012,44,12385.0,1399-10-14
2021-01-04,12389.0,12400.0,12387.0,12393.0,10697663340,863209,66,12391.0,1399-10-15
2021-01-05,12390.0,12409.0,12390.0,12395.0,194354387360,15680086,183,12409.0,1399-10-16
2021-01-06,12425.0,12425.0,12401.0,12407.0,24268312738,1955995,66,12410.0,1399-10-17
2021-01-09,12430.0,12436.0,12419.0,12426.0,2053844049,165284,52,12422.0,1399-10-20
