,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
116,2020-11-17,900.0,900.0,900.0,900.0,1825542000,2028380,81,1000.0,900.0,1399-08-27
115,2020-11-18,940.0,940.0,910.0,900.0,4733899270,5086275,258,900.0,940.0,1399-08-28
114,2020-11-21,940.0,940.0,910.0,900.0,3252374000,3481660,162,900.0,930.0,1399-09-01
113,2020-11-22,870.0,900.0,870.0,900.0,2329850640,2648846,113,900.0,890.0,1399-09-02
112,2020-11-23,870.0,900.0,870.0,900.0,4103838800,4662839,149,900.0,890.0,1399-09-03
111,2020-11-24,870.0,870.0,860.0,900.0,4080187080,4732716,184,900.0,870.0,1399-09-04
110,2020-11-25,860.0,880.0,860.0,900.0,3092355990,3588066,125,900.0,860.0,1399-09-05
109,2020-11-28,860.0,860.0,860.0,900.0,288935060,335971,27,900.0,860.0,1399-09-08
108,2020-11-29,860.0,920.0,860.0,900.0,10992548940,12537791,410,900.0,880.0,1399-09-09
107,2020-11-30,870.0,940.0,870.0,900.0,15123825550,16697745,453,900.0,940.0,1399-09-10
106,2020-12-01,900.0,920.0,880.0,900.0,4399093870,4894863,159,900.0,900.0,1399-09-11
105,2020-12-02,880.0,910.0,870.0,900.0,5623677720,6323446,159,900.0,880.0,1399-09-12
104,2020-12-05,880.0,900.0,870.0,900.0,4929923080,5609396,205,900.0,870.0,1399-09-15
103,2020-12-06,870.0,890.0,860.0,890.0,15144958110,17452156,379,900.0,880.0,1399-09-16
102,2020-12-07,860.0,900.0,850.0,880.0,9517428980,11034029,254,890.0,850.0,1399-09-17
101,2020-12-08,850.0,870.0,840.0,880.0,4739496900,5594417,177,880.0,850.0,1399-09-18
100,2020-12-09,850.0,870.0,840.0,880.0,6767522410,7974414,285,880.0,860.0,1399-09-19
99,2020-12-12,840.0,850.0,840.0,870.0,9003507200,10707294,339,880.0,840.0,1399-09-22
98,2020-12-13,830.0,840.0,830.0,870.0,2124245920,2559224,79,870.0,830.0,1399-09-23
97,2020-12-14,830.0,870.0,830.0,860.0,16085816350,19203310,426,870.0,830.0,1399-09-24
96,2020-12-15,820.0,840.0,820.0,850.0,19515847080,23734559,433,860.0,820.0,1399-09-25
95,2020-12-16,810.0,850.0,810.0,840.0,18430453190,22628903,451,850.0,820.0,1399-09-26
94,2020-12-19,800.0,820.0,800.0,830.0,10417803030,13004520,234,840.0,800.0,1399-09-29
93,2020-12-20,790.0,790.0,790.0,830.0,318613320,403308,24,830.0,790.0,1399-09-30
92,2020-12-21,790.0,790.0,790.0,830.0,418136730,529287,28,830.0,790.0,1399-10-01
91,2020-12-22,790.0,790.0,790.0,830.0,304010170,384823,19,830.0,790.0,1399-10-02
90,2020-12-23,790.0,790.0,790.0,830.0,292032980,369662,26,830.0,790.0,1399-10-03
89,2020-12-26,790.0,790.0,790.0,830.0,153928340,194846,15,830.0,790.0,1399-10-06
88,2020-12-27,790.0,790.0,790.0,830.0,15085050,19095,2,830.0,790.0,1399-10-07
87,2020-12-28,790.0,790.0,790.0,830.0,40968610,51859,3,830.0,790.0,1399-10-08
86,2020-12-29,790.0,790.0,790.0,830.0,28434470,35993,4,830.0,790.0,1399-10-09
85,2020-12-30,790.0,790.0,790.0,830.0,28321500,35850,4,830.0,790.0,1399-10-10
84,2021-01-02,790.0,790.0,790.0,830.0,73289880,92772,10,830.0,790.0,1399-10-13
83,2021-01-03,790.0,790.0,790.0,830.0,67053620,84878,4,830.0,790.0,1399-10-14
82,2021-01-04,790.0,790.0,790.0,830.0,44939150,56885,3,830.0,790.0,1399-10-15
81,2021-01-05,790.0,790.0,790.0,830.0,124820000,158000,4,830.0,790.0,1399-10-16
80,2021-01-06,790.0,790.0,790.0,830.0,15800000,20000,1,830.0,790.0,1399-10-17
79,2021-01-09,790.0,790.0,790.0,830.0,10534650,13335,2,830.0,790.0,1399-10-20
78,2021-01-10,790.0,790.0,790.0,830.0,193391210,244799,18,830.0,790.0,1399-10-21
77,2021-01-13,790.0,790.0,790.0,830.0,120918980,153062,15,830.0,790.0,1399-10-24
76,2021-01-16,790.0,790.0,790.0,830.0,203843700,258030,15,830.0,790.0,1399-10-27
75,2021-01-18,790.0,790.0,790.0,830.0,41486850,52515,5,830.0,790.0,1399-10-29
74,2021-01-19,790.0,790.0,790.0,830.0,605803600,766840,16,830.0,790.0,1399-10-30
73,2021-01-20,790.0,790.0,790.0,830.0,92627500,117250,9,830.0,790.0,1399-11-01
72,2021-01-23,790.0,790.0,790.0,830.0,555966450,703755,26,830.0,790.0,1399-11-04
71,2021-01-24,790.0,790.0,790.0,830.0,60624600,76740,6,830.0,790.0,1399-11-05
70,2021-01-25,790.0,790.0,790.0,830.0,48008300,60770,7,830.0,790.0,1399-11-06
69,2021-01-26,790.0,790.0,790.0,830.0,7024680,8892,1,830.0,790.0,1399-11-07
68,2021-01-27,790.0,790.0,790.0,830.0,10560720,13368,2,830.0,790.0,1399-11-08
67,2021-01-30,790.0,790.0,790.0,830.0,158500860,200634,10,830.0,790.0,1399-11-11
66,2021-01-31,790.0,790.0,790.0,830.0,181304210,229499,13,830.0,790.0,1399-11-12
65,2021-02-01,790.0,790.0,790.0,830.0,113649400,143860,4,830.0,790.0,1399-11-13
64,2021-02-02,790.0,870.0,790.0,810.0,50414460440,62474372,981,830.0,870.0,1399-11-14
63,2021-02-03,850.0,850.0,770.0,800.0,15249883430,19331686,605,810.0,770.0,1399-11-15
62,2021-02-06,760.0,760.0,760.0,800.0,1501526680,1975693,54,800.0,760.0,1399-11-18
61,2021-02-07,760.0,760.0,760.0,800.0,476486560,626956,36,800.0,760.0,1399-11-19
60,2021-02-08,760.0,760.0,760.0,800.0,236793200,311570,21,800.0,760.0,1399-11-20
59,2021-02-09,760.0,760.0,760.0,800.0,1675976320,2205232,55,800.0,760.0,1399-11-21
58,2021-02-13,790.0,790.0,790.0,800.0,968234270,1225613,34,800.0,790.0,1399-11-25
57,2021-02-14,790.0,790.0,790.0,800.0,363821860,460534,13,800.0,790.0,1399-11-26
56,2021-02-15,790.0,790.0,790.0,800.0,33930500,42950,4,800.0,790.0,1399-11-27
55,2021-02-16,790.0,790.0,790.0,800.0,131745140,166766,15,800.0,790.0,1399-11-28
54,2021-02-20,790.0,0.0,0.0,800.0,28835000,36500,4,800.0,790.0,1399-12-02
53,2021-02-21,790.0,790.0,790.0,800.0,30020000,38000,2,800.0,790.0,1399-12-03
52,2021-02-22,790.0,790.0,790.0,790.0,30873846220,39080818,610,800.0,790.0,1399-12-04
51,2021-02-23,780.0,790.0,780.0,780.0,42850616590,54931183,1030,790.0,780.0,1399-12-05
50,2021-02-24,770.0,770.0,770.0,780.0,6768383930,8790109,165,780.0,770.0,1399-12-06
49,2021-02-27,770.0,770.0,770.0,780.0,128764020,167226,6,780.0,770.0,1399-12-09
48,2021-02-28,770.0,770.0,770.0,780.0,95013380,123394,7,780.0,770.0,1399-12-10
47,2021-03-01,770.0,770.0,770.0,780.0,86390150,112195,7,780.0,770.0,1399-12-11
46,2021-03-02,770.0,770.0,770.0,780.0,44929500,58350,6,780.0,770.0,1399-12-12
45,2021-03-03,770.0,770.0,770.0,780.0,6930000,9000,1,780.0,770.0,1399-12-13
44,2021-03-06,770.0,770.0,770.0,780.0,143400950,186235,7,780.0,770.0,1399-12-16
43,2021-03-07,770.0,770.0,770.0,780.0,101563000,131900,8,780.0,770.0,1399-12-17
42,2021-03-08,770.0,770.0,770.0,780.0,45450020,59026,5,780.0,770.0,1399-12-18
41,2021-03-09,770.0,770.0,770.0,780.0,122199000,158700,5,780.0,770.0,1399-12-19
40,2021-03-10,770.0,770.0,770.0,780.0,17710000,23000,2,780.0,770.0,1399-12-20
39,2021-03-13,770.0,770.0,770.0,780.0,10010000,13000,2,780.0,770.0,1399-12-23
38,2021-03-14,770.0,770.0,770.0,780.0,52374630,68019,7,780.0,770.0,1399-12-24
37,2021-03-15,770.0,770.0,770.0,770.0,61649085960,80063748,1202,780.0,770.0,1399-12-25
36,2021-04-04,760.0,760.0,760.0,770.0,7600000,10000,1,770.0,760.0,1400-01-15
35,2021-04-05,760.0,760.0,760.0,770.0,132426200,174245,7,770.0,760.0,1400-01-16
34,2021-04-06,760.0,760.0,760.0,770.0,10133080,13333,3,770.0,760.0,1400-01-17
33,2021-04-07,760.0,760.0,760.0,770.0,17616800,23180,3,770.0,760.0,1400-01-18
32,2021-04-10,760.0,760.0,760.0,770.0,25223640,33189,4,770.0,760.0,1400-01-21
31,2021-04-11,760.0,760.0,760.0,770.0,48058600,63235,4,770.0,760.0,1400-01-22
30,2021-04-12,760.0,760.0,760.0,770.0,79823560,105031,8,770.0,760.0,1400-01-23
29,2021-04-13,760.0,760.0,760.0,770.0,7815170440,10283119,173,770.0,760.0,1400-01-24
28,2021-04-19,760.0,760.0,760.0,770.0,98422280,129503,10,770.0,760.0,1400-01-30
27,2021-04-20,760.0,760.0,760.0,770.0,295154360,388361,17,770.0,760.0,1400-01-31
26,2021-04-21,750.0,750.0,750.0,770.0,4125000,5500,2,770.0,750.0,1400-02-01
25,2021-04-24,750.0,750.0,750.0,770.0,29100000,38800,4,770.0,750.0,1400-02-04
24,2021-04-25,750.0,750.0,750.0,770.0,246834000,329112,5,770.0,750.0,1400-02-05
23,2021-04-26,750.0,750.0,750.0,770.0,57510000,76680,2,770.0,750.0,1400-02-06
22,2021-04-27,750.0,750.0,750.0,770.0,412314750,549753,10,770.0,750.0,1400-02-07
21,2021-05-09,747.0,747.0,747.0,770.0,27406683,36689,4,770.0,747.0,1400-02-19
20,2021-05-10,747.0,747.0,747.0,770.0,87201045,116735,5,770.0,747.0,1400-02-20
19,2021-05-11,747.0,747.0,747.0,770.0,5229000,7000,1,770.0,747.0,1400-02-21
18,2021-05-12,747.0,747.0,747.0,747.0,52400121246,70147418,995,770.0,747.0,1400-02-22
17,2021-05-15,710.0,710.0,710.0,729.0,20400435680,28733008,464,747.0,710.0,1400-02-25
16,2021-05-16,693.0,693.0,693.0,717.0,14254119495,20568715,340,729.0,693.0,1400-02-26
15,2021-05-17,682.0,682.0,682.0,700.0,19812582856,29050708,383,717.0,682.0,1400-02-27
14,2021-05-18,665.0,693.0,665.0,688.0,14396156731,21613812,403,700.0,665.0,1400-02-28
13,2021-05-19,654.0,654.0,654.0,680.0,9327926790,14262885,220,688.0,654.0,1400-02-29
12,2021-05-22,646.0,646.0,646.0,671.0,9894767142,15316977,228,680.0,646.0,1400-03-01
11,2021-05-23,638.0,638.0,638.0,665.0,6585386874,10321923,171,671.0,638.0,1400-03-02
10,2021-05-24,632.0,634.0,632.0,654.0,12765569382,20198636,234,665.0,632.0,1400-03-03
9,2021-05-25,622.0,632.0,622.0,650.0,5032203738,8089379,173,654.0,622.0,1400-03-04
8,2021-05-26,618.0,618.0,618.0,645.0,5835977322,9443329,165,650.0,618.0,1400-03-05
7,2021-05-29,613.0,638.0,613.0,638.0,7519374785,12261527,287,645.0,613.0,1400-03-08
6,2021-05-30,607.0,613.0,607.0,631.0,8059263683,13276439,240,638.0,607.0,1400-03-09
5,2021-05-31,600.0,606.0,600.0,626.0,5962644340,9937478,184,631.0,600.0,1400-03-10
4,2021-06-01,595.0,657.0,595.0,646.0,42915099214,66431848,953,626.0,657.0,1400-03-11
3,2021-06-02,620.0,678.0,620.0,669.0,68592200683,102591875,1246,646.0,678.0,1400-03-12
2,2021-06-07,662.0,702.0,645.0,679.0,22260193373,32362680,696,669.0,701.0,1400-03-17
1,2021-06-08,681.0,712.0,680.0,698.0,26818062122,37860273,633,679.0,712.0,1400-03-18
0,2021-06-09,732.0,732.0,687.0,702.0,10784411648,15074491,448,698.0,709.0,1400-03-19
