,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
158,2020-09-23,9500.0,10100.0,9500.0,10062.0,54332921179506,5399986386,5457654,1000.0,10100.0,1399-07-02
157,2020-09-26,10565.0,10565.0,10565.0,10565.0,126009177600,11927040,10950,10062.0,10565.0,1399-07-05
156,2020-09-27,11093.0,11093.0,11093.0,11093.0,173167953173,15610561,18966,10565.0,11093.0,1399-07-06
155,2020-09-28,11647.0,11647.0,10539.0,11645.0,7766965988581,666969554,344244,11093.0,11647.0,1399-07-07
154,2020-09-29,11980.0,12227.0,11064.0,12075.0,4858533283017,402374750,240062,11645.0,12227.0,1399-07-08
153,2020-09-30,12678.0,12678.0,12227.0,12678.0,718230608193,56651749,33061,12075.0,12678.0,1399-07-09
152,2020-10-03,13311.0,13311.0,13311.0,13311.0,721035851931,54168421,29679,12678.0,13311.0,1399-07-12
151,2020-10-04,13976.0,13976.0,13500.0,13971.0,5434250861931,388958461,111437,13311.0,13976.0,1399-07-13
150,2020-10-05,14650.0,14669.0,13273.0,14637.0,5586925586963,381691441,218753,13971.0,14669.0,1399-07-14
149,2020-10-07,15368.0,15368.0,15368.0,15368.0,1123526095304,73108153,47421,14637.0,15368.0,1399-07-16
148,2020-10-11,16136.0,16136.0,15410.0,16118.0,3384833475566,209997116,111632,15368.0,16131.0,1399-07-20
147,2020-10-12,15400.0,16118.0,15313.0,15372.0,14466927867026,941093641,589959,16118.0,15695.0,1399-07-21
146,2020-10-13,15400.0,16140.0,14645.0,15132.0,5545017175790,366452991,272659,15372.0,14698.0,1399-07-22
145,2020-10-14,14385.0,14690.0,14376.0,14388.0,5478878600635,380790921,207953,15132.0,14376.0,1399-07-23
144,2020-10-18,14130.0,15000.0,13669.0,13968.0,3715040635302,265966537,141428,14388.0,13672.0,1399-07-27
143,2020-10-19,13405.0,13669.0,13270.0,13296.0,1223087843461,91986507,41084,13968.0,13270.0,1399-07-28
142,2020-10-20,12632.0,13250.0,12632.0,12783.0,2092392079227,163681900,71217,13296.0,13145.0,1399-07-29
141,2020-10-21,13300.0,13422.0,12660.0,13213.0,3171005244780,239997026,110895,12783.0,13105.0,1399-07-30
140,2020-10-24,13000.0,13349.0,12553.0,12657.0,929453400047,73431322,26980,13213.0,12553.0,1399-08-03
139,2020-10-26,12031.0,12289.0,12025.0,12045.0,2857989055791,237281539,81320,12657.0,12026.0,1399-08-05
138,2020-10-27,12110.0,12289.0,11443.0,11695.0,2318123042272,198220210,73463,12045.0,11530.0,1399-08-06
137,2020-10-28,11600.0,12260.0,11210.0,11867.0,2620192728906,220800405,92007,11695.0,12198.0,1399-08-07
136,2020-10-31,12200.0,12460.0,12010.0,12391.0,1608203606142,129787695,60746,11867.0,12460.0,1399-08-10
135,2020-11-01,12456.0,12456.0,11772.0,11863.0,1447307931498,122002362,42935,12391.0,11772.0,1399-08-11
134,2020-11-02,11510.0,12000.0,11301.0,11533.0,1140791828034,98911519,46450,11863.0,11699.0,1399-08-12
133,2020-11-04,11533.0,12000.0,11300.0,11685.0,1031660598797,88291165,44667,11533.0,11773.0,1399-08-14
132,2020-11-07,11690.0,11990.0,11101.0,11358.0,1007557566357,88711068,33996,11685.0,11101.0,1399-08-17
131,2020-11-14,13300.0,13960.0,12635.0,13124.0,2931837631413,223390089,80696,11358.0,13153.0,1399-08-24
130,2020-11-15,13200.0,13350.0,12468.0,12640.0,3354427745547,265392256,89214,13124.0,12468.0,1399-08-25
129,2020-11-16,12023.0,12640.0,12008.0,12214.0,2666437579794,218301699,82852,12640.0,12015.0,1399-08-26
