,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
9,2021-05-22,31374.0,31374.0,31374.0,32894.0,1126828584,35916,45,33025.0,31374.0,1400-03-01
8,2021-05-23,31250.0,31250.0,31250.0,32812.0,710062500,22722,23,32894.0,31250.0,1400-03-02
7,2021-05-24,31172.0,31172.0,31172.0,32745.0,576837860,18505,30,32812.0,31172.0,1400-03-03
6,2021-05-25,31108.0,31108.0,31108.0,32688.0,487773440,15680,24,32745.0,31108.0,1400-03-04
5,2021-05-26,31054.0,31054.0,31054.0,32622.0,573846866,18479,55,32688.0,31054.0,1400-03-05
4,2021-05-29,30991.0,34253.0,30991.0,32996.0,255415174242,7740758,57430,32622.0,34253.0,1400-03-08
3,2021-05-30,34645.0,34645.0,33400.0,34399.0,184610328632,5366662,32535,32996.0,34645.0,1400-03-09
2,2021-05-31,33300.0,34600.0,32680.0,33220.0,102138789253,3074656,19613,34399.0,32680.0,1400-03-10
1,2021-06-01,31559.0,34881.0,31559.0,33617.0,239144246665,7113874,22521,33220.0,34881.0,1400-03-11
0,2021-06-02,35100.0,35297.0,31966.0,34305.0,272782663850,7951770,16502,33617.0,33628.0,1400-03-12
