,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
365,2019-10-14,10000.0,10000.0,10000.0,10000.0,989999900000,98999990,1474,10000.0,10000.0,1398-07-22
364,2019-12-01,10244.0,10355.0,10244.0,10263.0,139730778,13615,33,10000.0,10298.0,1398-09-10
363,2019-12-02,10260.0,10500.0,10245.0,10249.0,18115105519,1767514,68,10263.0,10248.0,1398-09-11
362,2019-12-03,10260.0,10260.0,10240.0,10258.0,186493360,18180,13,10249.0,10240.0,1398-09-12
361,2019-12-04,10250.0,10266.0,10250.0,10253.0,90522330,8829,12,10258.0,10250.0,1398-09-13
360,2019-12-07,10270.0,10279.0,10270.0,10278.0,5162958306,502331,74,10253.0,10278.0,1398-09-16
359,2019-12-08,10280.0,10290.0,10280.0,10284.0,86551761,8416,26,10278.0,10288.0,1398-09-17
358,2019-12-09,10290.0,10290.0,10290.0,10290.0,12090750,1175,14,10284.0,10290.0,1398-09-18
357,2019-12-10,10298.0,10298.0,10298.0,10298.0,36053298,3501,12,10290.0,10298.0,1398-09-19
356,2019-12-11,10303.0,10303.0,10303.0,10303.0,11405421,1107,4,10298.0,10303.0,1398-09-20
355,2019-12-14,10330.0,10330.0,10330.0,10330.0,101636870,9839,3,10303.0,10330.0,1398-09-23
354,2019-12-15,10337.0,10337.0,10337.0,10337.0,21001744922,2031706,42,10330.0,10337.0,1398-09-24
353,2019-12-16,10338.0,10345.0,10335.0,10339.0,104464007567,10103879,141,10337.0,10345.0,1398-09-25
352,2019-12-17,10340.0,10340.0,10335.0,10340.0,103627370,10022,7,10339.0,10335.0,1398-09-26
351,2019-12-18,10360.0,10360.0,10340.0,10358.0,15491805258,1495652,28,10340.0,10360.0,1398-09-27
350,2019-12-21,10370.0,10380.0,10370.0,10374.0,38673210,3728,9,10358.0,10370.0,1398-09-30
349,2019-12-22,10000.0,10008.0,10000.0,10003.0,533797495,53366,18,10374.0,10002.0,1398-10-01
