,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
87,2020-10-18,1270.0,1270.0,1270.0,1270.0,74067670,58321,1,1000.0,1270.0,1399-07-27
86,2020-10-19,1330.0,1330.0,1330.0,1270.0,188272140,141558,3,1270.0,1330.0,1399-07-28
85,2020-10-20,1330.0,1330.0,1330.0,1270.0,370515390,278583,9,1270.0,1330.0,1399-07-29
84,2020-10-21,1330.0,1330.0,1330.0,1270.0,592194470,445259,15,1270.0,1330.0,1399-07-30
83,2020-10-24,1330.0,1330.0,1330.0,1270.0,220185490,165553,17,1270.0,1330.0,1399-08-03
82,2020-10-26,1330.0,1330.0,1330.0,1270.0,319138820,239954,22,1270.0,1330.0,1399-08-05
81,2020-10-27,1330.0,1330.0,1330.0,1270.0,343269010,258097,16,1270.0,1330.0,1399-08-06
80,2020-10-28,1330.0,1330.0,1330.0,1270.0,530691280,399016,22,1270.0,1330.0,1399-08-07
79,2020-10-31,1330.0,1330.0,1220.0,1280.0,5137857150,3878376,240,1270.0,1330.0,1399-08-10
78,2020-11-01,1340.0,1340.0,1340.0,1280.0,2647960600,1976090,142,1280.0,1340.0,1399-08-11
77,2020-11-02,1340.0,1340.0,1220.0,1280.0,3049415810,2297141,151,1280.0,1340.0,1399-08-12
76,2020-11-04,1340.0,1340.0,1310.0,1280.0,2861058570,2139981,161,1280.0,1330.0,1399-08-14
75,2020-11-07,1330.0,1330.0,1220.0,1280.0,1541263650,1247765,108,1280.0,1220.0,1399-08-17
74,2020-11-08,1220.0,1220.0,1220.0,1280.0,175228600,143630,20,1280.0,1220.0,1399-08-18
73,2020-11-09,1220.0,1220.0,1220.0,1280.0,408370600,334730,27,1280.0,1220.0,1399-08-19
72,2020-11-10,1220.0,1220.0,1220.0,1280.0,299329440,245352,17,1280.0,1220.0,1399-08-20
71,2020-11-11,1220.0,1220.0,1220.0,1280.0,197266680,161694,22,1280.0,1220.0,1399-08-21
70,2020-11-14,1220.0,1340.0,1220.0,1280.0,7146135010,5597497,251,1280.0,1280.0,1399-08-24
69,2020-11-15,1300.0,1300.0,1220.0,1280.0,1549417280,1246565,82,1280.0,1280.0,1399-08-25
68,2020-11-16,1220.0,1250.0,1220.0,1280.0,2062471100,1685737,83,1280.0,1220.0,1399-08-26
67,2020-11-17,1220.0,1220.0,1220.0,1280.0,1121471580,919239,55,1280.0,1220.0,1399-08-27
66,2020-11-18,1220.0,1270.0,1220.0,1280.0,551321860,451388,54,1280.0,1220.0,1399-08-28
65,2020-11-21,1220.0,1230.0,1220.0,1280.0,289860540,237557,19,1280.0,1220.0,1399-09-01
64,2020-11-22,1220.0,1220.0,1220.0,1280.0,63847480,52334,7,1280.0,1220.0,1399-09-02
63,2020-11-23,1220.0,1220.0,1220.0,1280.0,94019300,77065,7,1280.0,1220.0,1399-09-03
62,2020-11-24,1220.0,1220.0,1220.0,1280.0,5124000,4200,1,1280.0,1220.0,1399-09-04
61,2020-11-25,1220.0,1220.0,1220.0,1280.0,270877820,222031,12,1280.0,1220.0,1399-09-05
60,2020-11-28,1220.0,1220.0,1220.0,1280.0,121247260,99383,6,1280.0,1220.0,1399-09-08
