,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
137,2020-11-01,38055.0,38055.0,38055.0,37575.0,58759127190,1544058,167,33533.0,38055.0,1399-08-11
136,2020-11-02,39453.0,39453.0,39453.0,39453.0,167437308957,4243969,928,37575.0,39453.0,1399-08-12
135,2020-11-04,41425.0,41425.0,41425.0,41425.0,88040303950,2125294,467,39453.0,41425.0,1399-08-14
134,2020-11-07,43496.0,43496.0,43496.0,43496.0,109962803048,2528113,641,41425.0,43496.0,1399-08-17
133,2020-11-08,45670.0,45670.0,45670.0,45670.0,172938954360,3786708,546,43496.0,45670.0,1399-08-18
132,2020-11-09,48900.0,51345.0,46455.0,47361.0,1151200617486,24307057,6405,45670.0,47400.0,1399-08-19
131,2020-11-10,49729.0,49729.0,47400.0,49681.0,451834174205,9094779,2817,47361.0,49729.0,1399-08-20
130,2020-11-11,52165.0,52165.0,49685.0,51471.0,904716856706,17577133,9213,49681.0,52165.0,1399-08-21
129,2020-11-14,52170.0,54000.0,48898.0,51458.0,585954112552,11386961,5965,51471.0,48898.0,1399-08-24
128,2020-11-15,48886.0,53000.0,48886.0,50540.0,485456418213,9605469,4338,51458.0,49100.0,1399-08-25
127,2020-11-16,49300.0,51000.0,48013.0,48473.0,278679817698,5749158,2334,50540.0,48020.0,1399-08-26
126,2020-11-17,48200.0,50896.0,48200.0,50424.0,251201876687,4981778,2011,48473.0,50896.0,1399-08-27
125,2020-11-18,52800.0,52945.0,50896.0,52564.0,243914109121,4640340,3152,50424.0,52945.0,1399-08-28
124,2020-11-21,54500.0,54500.0,50200.0,52497.0,226313987979,4311018,2942,52564.0,50600.0,1399-09-01
123,2020-11-22,50160.0,52497.0,49873.0,50708.0,160253586330,3160307,2092,52497.0,49873.0,1399-09-02
122,2020-11-23,49873.0,53243.0,49873.0,52942.0,517406320716,9773162,3780,50708.0,53243.0,1399-09-03
121,2020-11-24,55589.0,55589.0,54666.0,55581.0,167993158715,3022481,1336,52942.0,55589.0,1399-09-04
120,2020-11-25,58360.0,58360.0,58360.0,58063.0,90052398000,1543050,594,55581.0,58360.0,1399-09-05
119,2020-11-28,60966.0,60966.0,58360.0,60719.0,332501431108,5476091,2717,58063.0,60966.0,1399-09-08
118,2020-11-29,63754.0,63754.0,61500.0,63631.0,331318116006,5206835,2998,60719.0,63754.0,1399-09-09
117,2020-11-30,66000.0,66812.0,63800.0,66331.0,478642382374,7215986,3102,63631.0,66000.0,1399-09-10
116,2020-12-01,64500.0,69647.0,64500.0,68755.0,333864969113,4855866,3198,66331.0,69647.0,1399-09-11
115,2020-12-02,71900.0,72192.0,69760.0,72055.0,416654797323,5782427,2648,68755.0,72192.0,1399-09-12
114,2020-12-05,74900.0,75657.0,73500.0,75391.0,297379906935,3944502,1850,72055.0,75657.0,1399-09-15
113,2020-12-06,79160.0,79160.0,79160.0,76659.0,36953787840,466824,83,75391.0,79160.0,1399-09-16
112,2020-12-09,80491.0,80491.0,80491.0,80491.0,523174516399,6499789,808,76659.0,80491.0,1399-09-19
111,2020-12-13,83000.0,84515.0,81000.0,83922.0,1030363321355,12277649,7516,80491.0,84480.0,1399-09-23
110,2020-12-14,87900.0,87900.0,79726.0,80904.0,326413286535,4034567,2904,83922.0,79726.0,1399-09-24
109,2020-12-15,76859.0,76859.0,76859.0,79322.0,37351168230,485970,194,80904.0,76859.0,1399-09-25
108,2020-12-16,75356.0,78000.0,75356.0,75587.0,1114916587592,14750101,5078,79322.0,78000.0,1399-09-26
107,2020-12-19,79366.0,79366.0,79366.0,79366.0,238764753766,3008401,930,75587.0,79366.0,1399-09-29
106,2020-12-20,83334.0,83334.0,79726.0,83220.0,884973318489,10634190,4295,79366.0,83334.0,1399-09-30
105,2020-12-21,84000.0,87381.0,80000.0,85316.0,1140550959057,13368577,10210,83220.0,82500.0,1399-10-01
104,2020-12-22,82300.0,89581.0,82000.0,86530.0,849196702968,9813872,6255,85316.0,89581.0,1399-10-02
103,2020-12-23,90856.0,90856.0,89400.0,90690.0,980951693998,10816578,6427,86530.0,90856.0,1399-10-03
102,2020-12-26,95088.0,95088.0,86156.0,88475.0,855748287643,9672217,8298,90690.0,86156.0,1399-10-06
101,2020-12-27,85000.0,88470.0,84052.0,84881.0,399122862283,4702153,3380,88475.0,84052.0,1399-10-07
100,2020-12-28,83100.0,84500.0,80637.0,80985.0,767576078356,9477972,3159,84881.0,83180.0,1399-10-08
99,2020-12-29,84000.0,85034.0,79000.0,83511.0,877158024697,10503459,7595,80985.0,85034.0,1399-10-09
98,2020-12-30,87350.0,87350.0,79336.0,82254.0,577394742536,7019676,5943,83511.0,79336.0,1399-10-10
97,2021-01-02,78142.0,80000.0,78142.0,78204.0,299529572368,3830097,2111,82254.0,78142.0,1399-10-13
