,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
184,2020-08-05,10400.0,10400.0,10400.0,10400.0,8736000000000,840000000,5410754,1000.0,10400.0,1399-05-15
183,2020-08-09,10920.0,10920.0,10920.0,10920.0,151640427120,13886486,2506,10400.0,10920.0,1399-05-19
182,2020-08-12,11460.0,11460.0,11460.0,11180.0,26254126560,2290936,3136,10920.0,11460.0,1399-05-22
181,2020-08-15,11730.0,11730.0,11730.0,11250.0,6298646370,536969,3687,11180.0,11730.0,1399-05-25
180,2020-08-16,11810.0,11810.0,11810.0,11310.0,5511526230,466683,3201,11250.0,11810.0,1399-05-26
179,2020-08-17,11870.0,11870.0,11870.0,11520.0,19460817520,1639496,11363,11310.0,11870.0,1399-05-27
178,2020-08-18,12090.0,12090.0,12090.0,11740.0,20593441050,1703345,11082,11520.0,12090.0,1399-05-28
177,2020-08-19,12320.0,12320.0,12320.0,11920.0,17521750400,1422220,9896,11740.0,12320.0,1399-05-29
176,2020-08-22,12510.0,12510.0,12510.0,12260.0,30562055100,2443010,13618,11920.0,12510.0,1399-06-01
175,2020-08-23,12870.0,12870.0,12870.0,12870.0,160849131300,12497990,19460,12260.0,12870.0,1399-06-02
174,2020-08-24,13510.0,13510.0,13510.0,13350.0,42094674160,3115816,19947,12870.0,13510.0,1399-06-03
173,2020-08-25,14010.0,14010.0,14010.0,13710.0,32382545880,2311388,15251,13350.0,14010.0,1399-06-04
172,2020-08-26,14390.0,14390.0,14390.0,13960.0,22593321690,1570071,11076,13710.0,14390.0,1399-06-05
171,2020-08-31,14650.0,14650.0,14650.0,14650.0,64762141600,4420624,22249,13960.0,14650.0,1399-06-10
170,2020-09-01,15380.0,15380.0,15380.0,15380.0,81960512160,5329032,26132,14650.0,15380.0,1399-06-11
169,2020-09-02,16140.0,16140.0,16140.0,16140.0,105570190560,6540904,27443,15380.0,16140.0,1399-06-12
168,2020-09-05,16940.0,16940.0,16940.0,16940.0,70846010620,4182173,10909,16140.0,16940.0,1399-06-15
167,2020-09-07,16100.0,17780.0,16100.0,16100.0,306634167980,19043602,13810,16940.0,16100.0,1399-06-17
166,2020-09-08,15300.0,15300.0,15300.0,15440.0,38990933100,2548427,2558,16100.0,15300.0,1399-06-18
165,2020-09-09,14670.0,16200.0,14670.0,15260.0,3515658333170,230371004,336598,15440.0,16000.0,1399-06-19
164,2020-09-12,16020.0,16020.0,15300.0,15970.0,1546753044990,96847244,101484,15260.0,16020.0,1399-06-22
163,2020-09-13,15900.0,15900.0,15180.0,15330.0,189729598130,12375671,13841,15970.0,15180.0,1399-06-23
162,2020-09-14,14570.0,15990.0,14570.0,15200.0,1203854842020,79206244,118977,15330.0,15460.0,1399-06-24
161,2020-09-15,15580.0,15960.0,15150.0,15860.0,317609679620,20021512,47527,15200.0,15960.0,1399-06-25
160,2020-09-16,16550.0,16600.0,15070.0,15660.0,1061286118430,67767859,120094,15860.0,15130.0,1399-06-26
159,2020-09-19,14880.0,15300.0,14880.0,14950.0,632519421070,42309184,121624,15660.0,14880.0,1399-06-29
158,2020-09-20,14210.0,14210.0,14210.0,14380.0,35112995260,2471006,4596,14950.0,14210.0,1399-06-30
157,2020-09-21,13670.0,13670.0,13670.0,14110.0,16678862690,1220107,996,14380.0,13670.0,1399-06-31
156,2020-09-22,13410.0,13410.0,13410.0,13540.0,34746637590,2591099,1425,14110.0,13410.0,1399-07-01
155,2020-09-23,13500.0,14210.0,13020.0,13960.0,993605853020,71164902,119561,13540.0,14210.0,1399-07-02
154,2020-09-26,14000.0,14650.0,13450.0,14170.0,462212587520,32612737,74669,13960.0,14570.0,1399-07-05
153,2020-09-27,14000.0,14000.0,13470.0,13570.0,82700892330,6092609,7223,14170.0,13470.0,1399-07-06
152,2020-09-28,12900.0,12900.0,12900.0,13390.0,12580092900,975201,622,13570.0,12900.0,1399-07-07
151,2020-09-29,12730.0,13800.0,12730.0,12840.0,494910047480,38559365,73763,13390.0,13060.0,1399-07-08
