,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
194,2020-09-02,18500.0,18500.0,18500.0,18500.0,7769994450000,419999700,5570980,1000.0,18500.0,1399-06-12
193,2020-09-05,19425.0,19425.0,19425.0,18814.0,17842251000,918520,12801,18500.0,19425.0,1399-06-15
192,2020-09-06,19754.0,19754.0,19754.0,19754.0,54856087594,2776961,12806,18814.0,19754.0,1399-06-16
191,2020-09-07,20741.0,20741.0,20741.0,20741.0,58506689843,2820823,16384,19754.0,20741.0,1399-06-17
190,2020-09-08,21778.0,21778.0,21778.0,21642.0,51144348098,2348441,24182,20741.0,21778.0,1399-06-18
189,2020-09-09,22724.0,22724.0,22724.0,22723.0,61364844008,2700442,21154,21642.0,22724.0,1399-06-19
188,2020-09-12,23859.0,23859.0,23859.0,23859.0,52805979468,2213252,13053,22723.0,23859.0,1399-06-22
187,2020-09-13,25051.0,25051.0,25051.0,24641.0,36143983616,1442816,16116,23859.0,25051.0,1399-06-23
186,2020-09-14,25873.0,25873.0,25873.0,25873.0,58629563396,2266052,18031,24641.0,25873.0,1399-06-24
185,2020-09-15,27166.0,27166.0,27166.0,27166.0,60614218998,2231253,22089,25873.0,27166.0,1399-06-25
184,2020-09-16,28524.0,28524.0,28524.0,28524.0,96833246676,3394799,45173,27166.0,28524.0,1399-06-26
183,2020-09-19,29950.0,29950.0,29583.0,29949.0,1180453042908,39415551,158165,28524.0,29950.0,1399-06-29
182,2020-09-23,30125.0,31444.0,28452.0,29894.0,1617310775975,54101490,232814,29949.0,28480.0,1399-07-02
181,2020-09-26,28400.0,28400.0,28400.0,28937.0,30428896000,1071440,1742,29894.0,28400.0,1399-07-05
180,2020-09-27,27491.0,27491.0,27491.0,28718.0,6951566697,252867,545,28937.0,27491.0,1399-07-06
179,2020-09-28,27283.0,27283.0,27283.0,28636.0,2595049828,95116,239,28718.0,27283.0,1399-07-07
178,2020-09-29,27205.0,27205.0,27205.0,28495.0,4473236535,164427,349,28636.0,27205.0,1399-07-08
177,2020-09-30,27071.0,27071.0,27071.0,28300.0,6205810182,229242,451,28495.0,27071.0,1399-07-09
176,2020-10-03,26885.0,26885.0,26885.0,26885.0,51701656295,1923067,1454,28300.0,26885.0,1399-07-12
175,2020-10-04,25541.0,25541.0,25541.0,25541.0,45193726778,1769458,1120,26885.0,25541.0,1399-07-13
174,2020-10-05,24264.0,24264.0,24264.0,25309.0,7799080464,321426,528,25541.0,24264.0,1399-07-14
173,2020-10-07,25999.0,26574.0,24044.0,26098.0,1230900364779,47164221,316161,25309.0,26574.0,1399-07-16
172,2020-10-10,26360.0,26370.0,24794.0,25145.0,794943359831,31614366,139979,26098.0,24795.0,1399-07-19
171,2020-10-11,25080.0,26402.0,23888.0,24930.0,757607196825,30389513,115014,25145.0,23888.0,1399-07-20
170,2020-10-12,23720.0,24800.0,23684.0,23759.0,297247853134,12510705,52962,24930.0,23684.0,1399-07-21
169,2020-10-13,23130.0,24300.0,22572.0,22816.0,507893348917,22260860,93097,23759.0,22573.0,1399-07-22
168,2020-10-14,22370.0,22950.0,21700.0,22059.0,308166767020,13970319,68972,22816.0,22020.0,1399-07-23
167,2020-10-18,21620.0,23000.0,21620.0,22297.0,373827236963,16765863,67177,22059.0,22609.0,1399-07-27
166,2020-10-19,22600.0,22600.0,21183.0,21466.0,157956821715,7358295,21165,22297.0,21183.0,1399-07-28
165,2020-10-20,20393.0,22539.0,20393.0,21806.0,607844298597,27874807,62351,21466.0,22539.0,1399-07-29
164,2020-10-21,22537.0,22890.0,21100.0,22004.0,334559070674,15204481,37680,21806.0,21380.0,1399-07-30
163,2020-10-24,21890.0,21890.0,20904.0,20983.0,65654830130,3129020,4642,22004.0,20904.0,1399-08-03
162,2020-10-26,19934.0,20599.0,19934.0,20022.0,361240259266,18042613,46859,20983.0,19934.0,1399-08-05
161,2020-10-27,20060.0,21023.0,19021.0,20257.0,496060894146,24488191,56410,20022.0,21023.0,1399-08-06
160,2020-10-28,21400.0,22282.0,21023.0,21941.0,442077510897,20148258,40993,20257.0,22282.0,1399-08-07
159,2020-10-31,24100.0,24135.0,23038.0,24034.0,1099428148474,45744841,41729,21941.0,24135.0,1399-08-10
158,2020-11-01,24500.0,25250.0,22000.0,23807.0,1682084777665,70656346,51912,24034.0,23050.0,1399-08-11
157,2020-11-02,23250.0,25500.0,23150.0,24603.0,1085601560249,44124432,41153,23807.0,24501.0,1399-08-12
156,2020-11-04,25400.0,26500.0,24700.0,25454.0,581287906717,22837235,27364,24603.0,25430.0,1399-08-14
155,2020-11-07,24500.0,25000.0,22909.0,23391.0,535451409283,22891407,19173,25454.0,22909.0,1399-08-17
154,2020-11-08,21052.0,22400.0,21052.0,21277.0,666808994087,31339252,24150,23391.0,21510.0,1399-08-18
153,2020-11-09,21890.0,23300.0,21550.0,22415.0,765797851084,34164699,39498,21277.0,23100.0,1399-08-19
152,2020-11-10,23555.0,24000.0,22860.0,23385.0,608633971444,26026333,34167,22415.0,23591.0,1399-08-20
151,2020-11-11,23600.0,24499.0,22256.0,23632.0,919668979085,38915706,34597,23385.0,23650.0,1399-08-21
150,2020-11-14,24800.0,25995.0,24700.0,25594.0,991874894390,38754408,41560,23632.0,25995.0,1399-08-24
149,2020-11-15,25450.0,26700.0,23100.0,24952.0,1283901383594,51455163,38638,25594.0,24110.0,1399-08-25
148,2020-11-16,23901.0,25970.0,23610.0,25142.0,873280490109,34734008,37459,24952.0,24702.0,1399-08-26
147,2020-11-17,24900.0,26000.0,24072.0,25153.0,1007507936180,40055065,39687,25142.0,24940.0,1399-08-27
146,2020-11-18,25002.0,25700.0,24522.0,24925.0,1052675210342,42232890,47994,25153.0,24672.0,1399-08-28
145,2020-11-21,24870.0,25099.0,22500.0,23724.0,849339670211,35801452,39236,24925.0,22860.0,1399-09-01
144,2020-11-22,22835.0,24399.0,22080.0,23278.0,658563638932,28291291,30053,23724.0,23120.0,1399-09-02
143,2020-11-23,23540.0,24441.0,22940.0,23710.0,589728968519,24872067,33933,23278.0,23790.0,1399-09-03
142,2020-11-24,23840.0,24400.0,22250.0,23167.0,554315335333,23927366,32138,23710.0,22567.0,1399-09-04
141,2020-11-25,22222.0,24315.0,22222.0,23596.0,795356409806,33707440,38192,23167.0,23800.0,1399-09-05
140,2020-11-28,23600.0,25955.0,23600.0,25475.0,1012538758456,39746348,47978,23596.0,25955.0,1399-09-08
139,2020-11-29,28022.0,28022.0,26000.0,27636.0,1527599861553,55275841,44603,25475.0,28022.0,1399-09-09
138,2020-11-30,28800.0,29890.0,27000.0,28326.0,2525671886879,89164609,67297,27636.0,27030.0,1399-09-10
137,2020-12-01,27300.0,28400.0,26300.0,27332.0,1242664292267,45466045,52766,28326.0,26930.0,1399-09-11
136,2020-12-02,26390.0,28000.0,26100.0,27133.0,960858461468,35413363,48822,27332.0,26550.0,1399-09-12
135,2020-12-05,27050.0,29846.0,27050.0,29047.0,1602296474023,55162278,61638,27133.0,29846.0,1399-09-15
134,2020-12-06,30500.0,31951.0,30000.0,31482.0,1883555906830,59830266,64023,29047.0,31951.0,1399-09-16
133,2020-12-07,32900.0,34250.0,30050.0,32380.0,2795726622730,86341456,105939,31482.0,31490.0,1399-09-17
132,2020-12-08,32190.0,34880.0,32190.0,33921.0,1992468608221,58738864,90853,32380.0,34500.0,1399-09-18
131,2020-12-09,35400.0,35800.0,33100.0,34549.0,2679399814759,77554566,110664,33921.0,33997.0,1399-09-19
130,2020-12-12,34150.0,34549.0,31488.0,32766.0,1964935482732,59968125,74854,34549.0,31770.0,1399-09-22
